rate_id,monster_id,monster_name,monster_level,channel,itemgroup,rolls,item_id,item_name,prefix_id,prefix,quantity,millionths,chance_pct,expected_drops_per_kill,chance_per_kill_pct,status
5606,177,The Royal Tomb Keeper,62,0,99,2,446,Sea Bream with Blood,0,Plain,1,6400,0.64,0.0128,1.275904,original-2006-base-no-buffs
5607,177,The Royal Tomb Keeper,62,0,99,2,362,Stone of Chance,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5608,177,The Royal Tomb Keeper,62,0,99,2,463,Diamond Bow,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5609,177,The Royal Tomb Keeper,62,0,99,2,566,Ancient Tribal Mac's Bow,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5610,178,The Royal Tomb Keeper,64,0,100,2,31,Zamogeon,0,Plain,21400,375000,37.5,0.75,60.9375,original-2006-base-no-buffs
5611,178,The Royal Tomb Keeper,64,0,100,2,48,Medium Medicine,0,Plain,1,25000,2.5,0.05,4.9375,original-2006-base-no-buffs
5612,178,The Royal Tomb Keeper,64,0,100,2,256,SinGak DooSukLin Armor,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5613,178,The Royal Tomb Keeper,64,0,100,2,257,SinGak DooSukLin Hood,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5614,178,The Royal Tomb Keeper,64,0,100,2,258,SinGak DooSukLin Gloves,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5615,178,The Royal Tomb Keeper,64,0,100,2,259,SinGak DooSukLin Shoes,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5616,178,The Royal Tomb Keeper,64,0,100,2,260,SinGak DooSukLin Shorts,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5617,178,The Royal Tomb Keeper,64,0,100,2,377,Diamond Armor,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5618,178,The Royal Tomb Keeper,64,0,100,2,378,Diamond Helmet,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5619,178,The Royal Tomb Keeper,64,0,100,2,379,Diamond Gloves,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5620,178,The Royal Tomb Keeper,64,0,100,2,380,Diamond Shoes,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5621,178,The Royal Tomb Keeper,64,0,100,2,381,Diamond Shorts,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5622,178,The Royal Tomb Keeper,64,0,100,2,109,Baek Dae Steel Bow,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
5623,178,The Royal Tomb Keeper,64,0,100,2,110,Yeon Lin Steel Bow,0,Plain,1,2700,0.27,0.0054,0.5392710000000001,original-2006-base-no-buffs
5624,178,The Royal Tomb Keeper,64,0,100,2,109,Baek Dae Steel Bow,75,Expert Archer's,1,400,0.04,0.0008,0.07998400000000001,original-2006-base-no-buffs
5625,178,The Royal Tomb Keeper,64,0,100,2,110,Yeon Lin Steel Bow,75,Expert Archer's,1,700,0.07,0.0014,0.139951,original-2006-base-no-buffs
5626,178,The Royal Tomb Keeper,64,0,100,2,245,Steel Bow,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5627,178,The Royal Tomb Keeper,64,0,100,2,246,Steel Bow with Crow's Feather,0,Plain,1,60,0.006,0.00012,0.011999639999999999,original-2006-base-no-buffs
5628,178,The Royal Tomb Keeper,64,0,100,2,247,Steel Bow with Golden Crow's Feather,0,Plain,1,60,0.006,0.00012,0.011999639999999999,original-2006-base-no-buffs
5629,178,The Royal Tomb Keeper,64,0,100,2,276,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5630,178,The Royal Tomb Keeper,64,0,100,2,277,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5631,178,The Royal Tomb Keeper,64,0,100,2,284,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5632,178,The Royal Tomb Keeper,64,0,100,2,285,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5633,178,The Royal Tomb Keeper,64,0,100,2,292,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5634,178,The Royal Tomb Keeper,64,0,100,2,293,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5635,178,The Royal Tomb Keeper,64,0,100,2,300,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5636,178,The Royal Tomb Keeper,64,0,100,2,301,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5637,178,The Royal Tomb Keeper,64,0,100,2,308,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5638,178,The Royal Tomb Keeper,64,0,100,2,309,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5639,178,The Royal Tomb Keeper,64,0,100,2,316,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5640,178,The Royal Tomb Keeper,64,0,100,2,318,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5641,178,The Royal Tomb Keeper,64,0,100,2,282,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5642,178,The Royal Tomb Keeper,64,0,100,2,290,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5643,178,The Royal Tomb Keeper,64,0,100,2,298,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5644,178,The Royal Tomb Keeper,64,0,100,2,306,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5645,178,The Royal Tomb Keeper,64,0,100,2,314,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5646,178,The Royal Tomb Keeper,64,0,100,2,322,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5647,178,The Royal Tomb Keeper,64,0,100,2,323,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5648,178,The Royal Tomb Keeper,64,0,100,2,324,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5649,178,The Royal Tomb Keeper,64,0,100,2,325,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5650,178,The Royal Tomb Keeper,64,0,100,2,326,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5651,178,The Royal Tomb Keeper,64,0,100,2,327,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5652,178,The Royal Tomb Keeper,64,0,100,2,328,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5653,178,The Royal Tomb Keeper,64,0,100,2,329,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5654,178,The Royal Tomb Keeper,64,0,100,2,330,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5655,178,The Royal Tomb Keeper,64,0,100,2,331,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5656,178,The Royal Tomb Keeper,64,0,100,2,523,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5657,178,The Royal Tomb Keeper,64,0,100,2,446,Sea Bream with Blood,0,Plain,1,6400,0.64,0.0128,1.275904,original-2006-base-no-buffs
5658,178,The Royal Tomb Keeper,64,0,100,2,362,Stone of Chance,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5659,178,The Royal Tomb Keeper,64,0,100,2,463,Diamond Bow,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5660,178,The Royal Tomb Keeper,64,0,100,2,566,Ancient Tribal Mac's Bow,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5661,179,The Royal Tomb Keeper,58,0,101,2,31,Zamogeon,0,Plain,15600,325000,32.5,0.65,54.43750000000001,original-2006-base-no-buffs
5662,179,The Royal Tomb Keeper,58,0,101,2,48,Medium Medicine,0,Plain,1,35000,3.5,0.07,6.877500000000001,original-2006-base-no-buffs
5663,179,The Royal Tomb Keeper,58,0,101,2,251,Intensified Steel Armor,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5664,179,The Royal Tomb Keeper,58,0,101,2,252,Intensified Steel Helmet,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5665,179,The Royal Tomb Keeper,58,0,101,2,253,Intensified Steel Gloves,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5666,179,The Royal Tomb Keeper,58,0,101,2,254,Intensified Steel Shoes,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5667,179,The Royal Tomb Keeper,58,0,101,2,255,Intensified Steel Shorts,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5668,179,The Royal Tomb Keeper,58,0,101,2,103,MaeGak Hwandoo SaeHyung Big Sword,69,Veteran Knight's,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5669,179,The Royal Tomb Keeper,58,0,101,2,104,Hwandoo Saehyung Big Sword with Pattern of Leaf,69,Veteran Knight's,1,40,0.004,8e-05,0.007999840000000001,original-2006-base-no-buffs
5670,179,The Royal Tomb Keeper,58,0,101,2,103,MaeGak Hwandoo SaeHyung Big Sword,0,Plain,1,100,0.01,0.0002,0.019999000000000003,original-2006-base-no-buffs
5671,179,The Royal Tomb Keeper,58,0,101,2,104,Hwandoo Saehyung Big Sword with Pattern of Leaf,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5672,179,The Royal Tomb Keeper,58,0,101,2,242,Golden Treasure Sword,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5673,179,The Royal Tomb Keeper,58,0,101,2,276,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5674,179,The Royal Tomb Keeper,58,0,101,2,284,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5675,179,The Royal Tomb Keeper,58,0,101,2,292,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5676,179,The Royal Tomb Keeper,58,0,101,2,300,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5677,179,The Royal Tomb Keeper,58,0,101,2,308,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5678,179,The Royal Tomb Keeper,58,0,101,2,316,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5679,179,The Royal Tomb Keeper,58,0,101,2,318,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5680,179,The Royal Tomb Keeper,58,0,101,2,282,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5681,179,The Royal Tomb Keeper,58,0,101,2,290,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5682,179,The Royal Tomb Keeper,58,0,101,2,298,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5683,179,The Royal Tomb Keeper,58,0,101,2,306,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5684,179,The Royal Tomb Keeper,58,0,101,2,314,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5685,179,The Royal Tomb Keeper,58,0,101,2,322,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5686,179,The Royal Tomb Keeper,58,0,101,2,323,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5687,179,The Royal Tomb Keeper,58,0,101,2,324,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5688,179,The Royal Tomb Keeper,58,0,101,2,325,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5689,179,The Royal Tomb Keeper,58,0,101,2,326,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5690,179,The Royal Tomb Keeper,58,0,101,2,327,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5691,179,The Royal Tomb Keeper,58,0,101,2,328,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5692,179,The Royal Tomb Keeper,58,0,101,2,329,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5693,179,The Royal Tomb Keeper,58,0,101,2,330,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5694,179,The Royal Tomb Keeper,58,0,101,2,331,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5695,179,The Royal Tomb Keeper,58,0,101,2,332,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5696,179,The Royal Tomb Keeper,58,0,101,2,206,Protection Talisman,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
5697,179,The Royal Tomb Keeper,58,0,101,2,207,Ring,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
5698,179,The Royal Tomb Keeper,58,0,101,2,446,Sea Bream with Blood,0,Plain,1,6400,0.64,0.0128,1.275904,original-2006-base-no-buffs
5699,179,The Royal Tomb Keeper,58,0,101,2,362,Stone of Chance,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5700,179,The Royal Tomb Keeper,58,0,101,2,243,Butterfly-Shaped Treasure Sword,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5701,179,The Royal Tomb Keeper,58,0,101,2,244,Black Golden Treasure Sword,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5702,180,The Royal Tomb Keeper,60,0,102,2,31,Zamogeon,0,Plain,16000,325000,32.5,0.65,54.43750000000001,original-2006-base-no-buffs
5703,180,The Royal Tomb Keeper,60,0,102,2,48,Medium Medicine,0,Plain,1,35000,3.5,0.07,6.877500000000001,original-2006-base-no-buffs
5704,180,The Royal Tomb Keeper,60,0,102,2,251,Intensified Steel Armor,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5705,180,The Royal Tomb Keeper,60,0,102,2,252,Intensified Steel Helmet,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5706,180,The Royal Tomb Keeper,60,0,102,2,253,Intensified Steel Gloves,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5707,180,The Royal Tomb Keeper,60,0,102,2,254,Intensified Steel Shoes,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5708,180,The Royal Tomb Keeper,60,0,102,2,255,Intensified Steel Shorts,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5709,180,The Royal Tomb Keeper,60,0,102,2,103,MaeGak Hwandoo SaeHyung Big Sword,70,Strong Knight's,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5710,180,The Royal Tomb Keeper,60,0,102,2,104,Hwandoo Saehyung Big Sword with Pattern of Leaf,70,Strong Knight's,1,40,0.004,8e-05,0.007999840000000001,original-2006-base-no-buffs
5711,180,The Royal Tomb Keeper,60,0,102,2,103,MaeGak Hwandoo SaeHyung Big Sword,71,Expert Knight's,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5712,180,The Royal Tomb Keeper,60,0,102,2,104,Hwandoo Saehyung Big Sword with Pattern of Leaf,71,Expert Knight's,1,40,0.004,8e-05,0.007999840000000001,original-2006-base-no-buffs
5713,180,The Royal Tomb Keeper,60,0,102,2,103,MaeGak Hwandoo SaeHyung Big Sword,0,Plain,1,60,0.006,0.00012,0.011999639999999999,original-2006-base-no-buffs
5714,180,The Royal Tomb Keeper,60,0,102,2,104,Hwandoo Saehyung Big Sword with Pattern of Leaf,0,Plain,1,140,0.014,0.00028,0.027998039999999995,original-2006-base-no-buffs
5715,180,The Royal Tomb Keeper,60,0,102,2,242,Golden Treasure Sword,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5716,180,The Royal Tomb Keeper,60,0,102,2,276,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5717,180,The Royal Tomb Keeper,60,0,102,2,284,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5718,180,The Royal Tomb Keeper,60,0,102,2,292,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5719,180,The Royal Tomb Keeper,60,0,102,2,300,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5720,180,The Royal Tomb Keeper,60,0,102,2,308,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5721,180,The Royal Tomb Keeper,60,0,102,2,316,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5722,180,The Royal Tomb Keeper,60,0,102,2,318,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5723,180,The Royal Tomb Keeper,60,0,102,2,282,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5724,180,The Royal Tomb Keeper,60,0,102,2,290,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5725,180,The Royal Tomb Keeper,60,0,102,2,298,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5726,180,The Royal Tomb Keeper,60,0,102,2,306,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5727,180,The Royal Tomb Keeper,60,0,102,2,314,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5728,180,The Royal Tomb Keeper,60,0,102,2,322,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5729,180,The Royal Tomb Keeper,60,0,102,2,323,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5730,180,The Royal Tomb Keeper,60,0,102,2,324,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5731,180,The Royal Tomb Keeper,60,0,102,2,325,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5732,180,The Royal Tomb Keeper,60,0,102,2,326,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5733,180,The Royal Tomb Keeper,60,0,102,2,327,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5734,180,The Royal Tomb Keeper,60,0,102,2,328,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5735,180,The Royal Tomb Keeper,60,0,102,2,329,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5736,180,The Royal Tomb Keeper,60,0,102,2,330,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5737,180,The Royal Tomb Keeper,60,0,102,2,331,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5738,180,The Royal Tomb Keeper,60,0,102,2,332,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5739,180,The Royal Tomb Keeper,60,0,102,2,206,Protection Talisman,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
5740,180,The Royal Tomb Keeper,60,0,102,2,207,Ring,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
5741,180,The Royal Tomb Keeper,60,0,102,2,446,Sea Bream with Blood,0,Plain,1,6400,0.64,0.0128,1.275904,original-2006-base-no-buffs
5742,180,The Royal Tomb Keeper,60,0,102,2,362,Stone of Chance,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5743,180,The Royal Tomb Keeper,60,0,102,2,243,Butterfly-Shaped Treasure Sword,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5744,180,The Royal Tomb Keeper,60,0,102,2,244,Black Golden Treasure Sword,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
5745,181,The Royal Tomb Keeper,62,0,103,2,31,Zamogeon,0,Plain,19600,375000,37.5,0.75,60.9375,original-2006-base-no-buffs
5746,181,The Royal Tomb Keeper,62,0,103,2,48,Medium Medicine,0,Plain,1,25000,2.5,0.05,4.9375,original-2006-base-no-buffs
5747,181,The Royal Tomb Keeper,62,0,103,2,251,Intensified Steel Armor,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5748,181,The Royal Tomb Keeper,62,0,103,2,252,Intensified Steel Helmet,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5749,181,The Royal Tomb Keeper,62,0,103,2,253,Intensified Steel Gloves,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5750,181,The Royal Tomb Keeper,62,0,103,2,254,Intensified Steel Shoes,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5751,181,The Royal Tomb Keeper,62,0,103,2,255,Intensified Steel Shorts,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5752,181,The Royal Tomb Keeper,62,0,103,2,372,Diamond Scaled Armor,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5753,181,The Royal Tomb Keeper,62,0,103,2,373,Diamond Scaled Helmet,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5754,181,The Royal Tomb Keeper,62,0,103,2,374,Diamond Scaled Gloves,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5755,181,The Royal Tomb Keeper,62,0,103,2,375,Diamond Scaled Shoes,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5756,181,The Royal Tomb Keeper,62,0,103,2,376,Diamond Scaled Shorts,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
5757,181,The Royal Tomb Keeper,62,0,103,2,103,MaeGak Hwandoo SaeHyung Big Sword,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
5758,181,The Royal Tomb Keeper,62,0,103,2,104,Hwandoo Saehyung Big Sword with Pattern of Leaf,0,Plain,1,2600,0.26,0.0052,0.519324,original-2006-base-no-buffs
5759,181,The Royal Tomb Keeper,62,0,103,2,103,MaeGak Hwandoo SaeHyung Big Sword,71,Expert Knight's,1,400,0.04,0.0008,0.07998400000000001,original-2006-base-no-buffs
5760,181,The Royal Tomb Keeper,62,0,103,2,104,Hwandoo Saehyung Big Sword with Pattern of Leaf,71,Expert Knight's,1,600,0.06,0.0012,0.11996400000000002,original-2006-base-no-buffs
5761,181,The Royal Tomb Keeper,62,0,103,2,242,Golden Treasure Sword,0,Plain,1,60,0.006,0.00012,0.011999639999999999,original-2006-base-no-buffs
5762,181,The Royal Tomb Keeper,62,0,103,2,243,Butterfly-Shaped Treasure Sword,0,Plain,1,60,0.006,0.00012,0.011999639999999999,original-2006-base-no-buffs
5763,181,The Royal Tomb Keeper,62,0,103,2,244,Black Golden Treasure Sword,0,Plain,1,60,0.006,0.00012,0.011999639999999999,original-2006-base-no-buffs
5764,181,The Royal Tomb Keeper,62,0,103,2,276,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5765,181,The Royal Tomb Keeper,62,0,103,2,277,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5766,181,The Royal Tomb Keeper,62,0,103,2,284,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5767,181,The Royal Tomb Keeper,62,0,103,2,285,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5768,181,The Royal Tomb Keeper,62,0,103,2,292,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5769,181,The Royal Tomb Keeper,62,0,103,2,293,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5770,181,The Royal Tomb Keeper,62,0,103,2,300,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5771,181,The Royal Tomb Keeper,62,0,103,2,301,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5772,181,The Royal Tomb Keeper,62,0,103,2,308,Talisman of Wonder,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
5773,181,The Royal Tomb Keeper,62,0,103,2,309,Talisman of Wonder,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
5774,181,The Royal Tomb Keeper,62,0,103,2,316,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5775,181,The Royal Tomb Keeper,62,0,103,2,318,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5776,181,The Royal Tomb Keeper,62,0,103,2,282,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5777,181,The Royal Tomb Keeper,62,0,103,2,290,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5778,181,The Royal Tomb Keeper,62,0,103,2,298,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5779,181,The Royal Tomb Keeper,62,0,103,2,306,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
5780,181,The Royal Tomb Keeper,62,0,103,2,314,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
