source_file,record_ordinal,source_line,text,source_kind,provenance
Dic.dat,3315,6629,????,inspection-text-partial,bango-file
Dic.dat,3316,6631,????,inspection-text-partial,bango-file
Dic.dat,3317,6633,????,inspection-text-partial,bango-file
Dic.dat,3318,6635,????,inspection-text-partial,bango-file
Dic.dat,3319,6637,????,inspection-text-partial,bango-file
Dic.dat,3320,6639,????,inspection-text-partial,bango-file
Dic.dat,3321,6641,????,inspection-text-partial,bango-file
Dic.dat,3322,6643,????,inspection-text-partial,bango-file
Dic.dat,3323,6645,????,inspection-text-partial,bango-file
Dic.dat,3324,6647,????,inspection-text-partial,bango-file
Dic.dat,3325,6649,????,inspection-text-partial,bango-file
Dic.dat,3326,6651,????,inspection-text-partial,bango-file
Dic.dat,3327,6653,????,inspection-text-partial,bango-file
Dic.dat,3328,6655,????,inspection-text-partial,bango-file
Dic.dat,3329,6657,??부 ??,inspection-text-partial,bango-file
Dic.dat,3330,6659,????,inspection-text-partial,bango-file
Dic.dat,3331,6661,????,inspection-text-partial,bango-file
Dic.dat,3332,6663,????,inspection-text-partial,bango-file
Dic.dat,3333,6665,????,inspection-text-partial,bango-file
Dic.dat,3334,6667,????,inspection-text-partial,bango-file
Dic.dat,3335,6669,??댈,inspection-text-partial,bango-file
Dic.dat,3336,6671,??댕,inspection-text-partial,bango-file
Dic.dat,3337,6673,??델,inspection-text-partial,bango-file
Dic.dat,3338,6675,??뎅,inspection-text-partial,bango-file
Dic.dat,3339,6677,??바,inspection-text-partial,bango-file
Dic.dat,3340,6679,??발,inspection-text-partial,bango-file
Dic.dat,3341,6681,??밝,inspection-text-partial,bango-file
Dic.dat,3342,6683,??방,inspection-text-partial,bango-file
Dic.dat,3343,6685,??밸,inspection-text-partial,bango-file
Dic.dat,3344,6687,??뱅,inspection-text-partial,bango-file
Dic.dat,3345,6689,??뱌,inspection-text-partial,bango-file
Dic.dat,3346,6691,??벌,inspection-text-partial,bango-file
Dic.dat,3347,6693,??벨,inspection-text-partial,bango-file
Dic.dat,3348,6695,??벵,inspection-text-partial,bango-file
Dic.dat,3349,6697,??봉,inspection-text-partial,bango-file
Dic.dat,3350,6699,??<CIPHER_F7>U,inspection-text-partial,bango-file
Dic.dat,3351,6701,??<CIPHER_F7>�,inspection-text-partial,bango-file
Dic.dat,3352,6703,??????,inspection-text-partial,bango-file
Dic.dat,3353,6705,??블,inspection-text-partial,bango-file
Dic.dat,3354,6707,??팍,inspection-text-partial,bango-file
Dic.dat,3355,6709,??팏,inspection-text-partial,bango-file
Dic.dat,3356,6711,??팔,inspection-text-partial,bango-file
Dic.dat,3357,6713,??팕,inspection-text-partial,bango-file
Dic.dat,3358,6715,??퐁,inspection-text-partial,bango-file
Dic.dat,3359,6717,??,inspection-text-partial,bango-file
Dic.dat,3360,6719,????,inspection-text-partial,bango-file
Dic.dat,3361,6721,????,inspection-text-partial,bango-file
Dic.dat,3362,6723,????,inspection-text-partial,bango-file
Dic.dat,3363,6725,????,inspection-text-partial,bango-file
Dic.dat,3364,6727,????,inspection-text-partial,bango-file
Dic.dat,3365,6729,????????,inspection-text-partial,bango-file
Dic.dat,3366,6731,????구리,inspection-text-partial,bango-file
Dic.dat,3367,6733,????구??,inspection-text-partial,bango-file
Dic.dat,3368,6735,????,inspection-text-partial,bango-file
Dic.dat,3369,6737,????,inspection-text-partial,bango-file
Dic.dat,3370,6739,??년,inspection-text-partial,bango-file
Dic.dat,3371,6741,??새,inspection-text-partial,bango-file
Dic.dat,3372,6743,??알,inspection-text-partial,bango-file
Dic.dat,3373,6745,??알??,inspection-text-partial,bango-file
Dic.dat,3374,6747,??질,inspection-text-partial,bango-file
Dic.dat,3375,6749,??창,inspection-text-partial,bango-file
Dic.dat,3376,6751,??탱,inspection-text-partial,bango-file
Dic.dat,3377,6753,??탱????,inspection-text-partial,bango-file
Dic.dat,3378,6755,??탱구리,inspection-text-partial,bango-file
Dic.dat,3379,6757,??팔,inspection-text-partial,bango-file
Dic.dat,3380,6759,??할,inspection-text-partial,bango-file
Dic.dat,3381,6761,????,inspection-text-partial,bango-file
Dic.dat,3382,6763,????,inspection-text-partial,bango-file
Dic.dat,3383,6765,????,inspection-text-partial,bango-file
Dic.dat,3384,6767,????,inspection-text-partial,bango-file
Dic.dat,3385,6769,??????,inspection-text-partial,bango-file
Dic.dat,3386,6771,??뤠기,inspection-text-partial,bango-file
Dic.dat,3387,6773,????,inspection-text-partial,bango-file
Dic.dat,3388,6775,??????,inspection-text-partial,bango-file
Dic.dat,3389,6777,??바라,inspection-text-partial,bango-file
Dic.dat,3390,6779,????,inspection-text-partial,bango-file
Dic.dat,3391,6781,????,inspection-text-partial,bango-file
Dic.dat,3392,6783,????,inspection-text-partial,bango-file
Dic.dat,3393,6785,????,inspection-text-partial,bango-file
Dic.dat,3394,6787,????,inspection-text-partial,bango-file
Dic.dat,3395,6789,????,inspection-text-partial,bango-file
Dic.dat,3396,6791,??????,inspection-text-partial,bango-file
Dic.dat,3397,6793,??방새,inspection-text-partial,bango-file
Dic.dat,3398,6795,????,inspection-text-partial,bango-file
Dic.dat,3399,6797,????,inspection-text-partial,bango-file
Dic.dat,3400,6799,????,inspection-text-partial,bango-file
Dic.dat,3401,6801,??????,inspection-text-partial,bango-file
Dic.dat,3402,6803,??벌년,inspection-text-partial,bango-file
Dic.dat,3403,6805,????,inspection-text-partial,bango-file
Dic.dat,3404,6807,????,inspection-text-partial,bango-file
Dic.dat,3405,6809,??????,inspection-text-partial,bango-file
Dic.dat,3406,6811,??벨년,inspection-text-partial,bango-file
Dic.dat,3407,6813,????,inspection-text-partial,bango-file
Dic.dat,3408,6815,????,inspection-text-partial,bango-file
Dic.dat,3409,6817,????,inspection-text-partial,bango-file
Dic.dat,3410,6819,????,inspection-text-partial,bango-file
Dic.dat,3411,6821,????,inspection-text-partial,bango-file
Dic.dat,3412,6823,????,inspection-text-partial,bango-file
Dic.dat,3413,6825,????,inspection-text-partial,bango-file
Dic.dat,3414,6827,????,inspection-text-partial,bango-file
Dic.dat,3415,6829,??부 ??,inspection-text-partial,bango-file
Dic.dat,3416,6831,??부 ??,inspection-text-partial,bango-file
Dic.dat,3417,6833,??부??,inspection-text-partial,bango-file
Dic.dat,3418,6835,??????,inspection-text-partial,bango-file
Dic.dat,3419,6837,??????,inspection-text-partial,bango-file
Dic.dat,3420,6839,??불년,inspection-text-partial,bango-file
Dic.dat,3421,6841,??불얼,inspection-text-partial,bango-file
Dic.dat,3422,6843,????,inspection-text-partial,bango-file
Dic.dat,3423,6845,??????,inspection-text-partial,bango-file
Dic.dat,3424,6847,??브럴,inspection-text-partial,bango-file
Dic.dat,3425,6849,??????,inspection-text-partial,bango-file
Dic.dat,3426,6851,??블년,inspection-text-partial,bango-file
Dic.dat,3427,6853,????,inspection-text-partial,bango-file
Dic.dat,3428,6855,????,inspection-text-partial,bango-file
Dic.dat,3429,6857,????,inspection-text-partial,bango-file
Dic.dat,3430,6859,????,inspection-text-partial,bango-file
Dic.dat,3431,6861,????,inspection-text-partial,bango-file
Dic.dat,3432,6863,????,inspection-text-partial,bango-file
Dic.dat,3433,6865,????,inspection-text-partial,bango-file
Dic.dat,3434,6867,????,inspection-text-partial,bango-file
Dic.dat,3435,6869,????,inspection-text-partial,bango-file
Dic.dat,3436,6871,??????,inspection-text-partial,bango-file
Dic.dat,3437,6873,??????,inspection-text-partial,bango-file
Dic.dat,3438,6875,??????,inspection-text-partial,bango-file
Dic.dat,3439,6877,??????,inspection-text-partial,bango-file
Dic.dat,3440,6879,????넘,inspection-text-partial,bango-file
Dic.dat,3441,6881,????년,inspection-text-partial,bango-file
Dic.dat,3442,6883,????놈,inspection-text-partial,bango-file
Dic.dat,3443,6885,????눔,inspection-text-partial,bango-file
Dic.dat,3444,6887,??????,inspection-text-partial,bango-file
Dic.dat,3445,6889,??????,inspection-text-partial,bango-file
Dic.dat,3446,6891,??????,inspection-text-partial,bango-file
Dic.dat,3447,6893,??????,inspection-text-partial,bango-file
Dic.dat,3448,6895,????년,inspection-text-partial,bango-file
Dic.dat,3449,6897,????념,inspection-text-partial,bango-file
Dic.dat,3450,6899,????놈,inspection-text-partial,bango-file
Dic.dat,3451,6901,????눔,inspection-text-partial,bango-file
Dic.dat,3452,6903,??????,inspection-text-partial,bango-file
Dic.dat,3453,6905,??????,inspection-text-partial,bango-file
Dic.dat,3454,6907,????발,inspection-text-partial,bango-file
Dic.dat,3455,6909,????,inspection-text-partial,bango-file
Dic.dat,3456,6911,????,inspection-text-partial,bango-file
Dic.dat,3457,6913,????,inspection-text-partial,bango-file
Dic.dat,3458,6915,????,inspection-text-partial,bango-file
Dic.dat,3459,6917,????,inspection-text-partial,bango-file
Dic.dat,3460,6919,????,inspection-text-partial,bango-file
Dic.dat,3461,6921,????,inspection-text-partial,bango-file
Dic.dat,3462,6923,????,inspection-text-partial,bango-file
Dic.dat,3463,6925,????,inspection-text-partial,bango-file
Dic.dat,3464,6927,????,inspection-text-partial,bango-file
Dic.dat,3465,6929,????,inspection-text-partial,bango-file
Dic.dat,3466,6931,????,inspection-text-partial,bango-file
Dic.dat,3467,6933,????,inspection-text-partial,bango-file
Dic.dat,3468,6935,????,inspection-text-partial,bango-file
Dic.dat,3469,6937,??,inspection-text-partial,bango-file
Dic.dat,3470,6939,??꽈??,inspection-text-partial,bango-file
Dic.dat,3471,6941,??끼,inspection-text-partial,bango-file
Dic.dat,3472,6943,??누??1,inspection-text-partial,bango-file
Dic.dat,3473,6945,??댕,inspection-text-partial,bango-file
Dic.dat,3474,6947,??댕??,inspection-text-partial,bango-file
Dic.dat,3475,6949,??델,inspection-text-partial,bango-file
Dic.dat,3476,6951,??뎅,inspection-text-partial,bango-file
Dic.dat,3477,6953,??레??,inspection-text-partial,bango-file
Dic.dat,3478,6955,??뤠 ??,inspection-text-partial,bango-file
Dic.dat,3479,6957,??뤠??,inspection-text-partial,bango-file
Dic.dat,3480,6959,??바,inspection-text-partial,bango-file
Dic.dat,3481,6961,??바 ??,inspection-text-partial,bango-file
Dic.dat,3482,6963,??바??,inspection-text-partial,bango-file
Dic.dat,3483,6965,??박,inspection-text-partial,bango-file
Dic.dat,3484,6967,??박??끼,inspection-text-partial,bango-file
Dic.dat,3485,6969,??발,inspection-text-partial,bango-file
Dic.dat,3486,6971,??발??,inspection-text-partial,bango-file
Dic.dat,3487,6973,??발??,inspection-text-partial,bango-file
Dic.dat,3488,6975,??발??,inspection-text-partial,bango-file
Dic.dat,3489,6977,??발??아,inspection-text-partial,bango-file
Dic.dat,3490,6979,??밝,inspection-text-partial,bango-file
Dic.dat,3491,6981,??밟,inspection-text-partial,bango-file
Dic.dat,3492,6983,??<CIPHER_B1>M,inspection-text-partial,bango-file
Dic.dat,3493,6985,??<CIPHER_B1>P,inspection-text-partial,bango-file
Dic.dat,3494,6987,??<CIPHER_B1>Q,inspection-text-partial,bango-file
Dic.dat,3495,6989,??방,inspection-text-partial,bango-file
Dic.dat,3496,6991,??방 ??,inspection-text-partial,bango-file
Dic.dat,3497,6993,??방??,inspection-text-partial,bango-file
Dic.dat,3498,6995,??방??,inspection-text-partial,bango-file
Dic.dat,3499,6997,??방??,inspection-text-partial,bango-file
Dic.dat,3500,6999,??<CIPHER_B1>V,inspection-text-partial,bango-file
Dic.dat,3501,7001,??<CIPHER_B1>W,inspection-text-partial,bango-file
Dic.dat,3502,7003,??밸,inspection-text-partial,bango-file
Dic.dat,3503,7005,??밸??,inspection-text-partial,bango-file
Dic.dat,3504,7007,??밸??,inspection-text-partial,bango-file
Dic.dat,3505,7009,??뱅,inspection-text-partial,bango-file
Dic.dat,3506,7011,??뱅??,inspection-text-partial,bango-file
Dic.dat,3507,7013,??뱅??,inspection-text-partial,bango-file
Dic.dat,3508,7015,??벌,inspection-text-partial,bango-file
Dic.dat,3509,7017,??벌 ??,inspection-text-partial,bango-file
Dic.dat,3510,7019,??벌??,inspection-text-partial,bango-file
Dic.dat,3511,7021,??벧,inspection-text-partial,bango-file
Dic.dat,3512,7023,??벨,inspection-text-partial,bango-file
Dic.dat,3513,7025,??벨 ??,inspection-text-partial,bango-file
Dic.dat,3514,7027,??벨??,inspection-text-partial,bango-file
Dic.dat,3515,7029,??벵,inspection-text-partial,bango-file
Dic.dat,3516,7031,??볼,inspection-text-partial,bango-file
Dic.dat,3517,7033,??봉,inspection-text-partial,bango-file
Dic.dat,3518,7035,??봉??,inspection-text-partial,bango-file
Dic.dat,3519,7037,??<CIPHER_F7>U,inspection-text-partial,bango-file
Dic.dat,3520,7039,??<CIPHER_F7>V,inspection-text-partial,bango-file
Dic.dat,3521,7041,??<CIPHER_F7>b,inspection-text-partial,bango-file
Dic.dat,3522,7043,??<CIPHER_F7>l,inspection-text-partial,bango-file
Dic.dat,3523,7045,??뵐,inspection-text-partial,bango-file
Dic.dat,3524,7047,????,inspection-text-partial,bango-file
Dic.dat,3525,7049,???? ??,inspection-text-partial,bango-file
Dic.dat,3526,7051,??????,inspection-text-partial,bango-file
Dic.dat,3527,7053,??????,inspection-text-partial,bango-file
Dic.dat,3528,7055,??????,inspection-text-partial,bango-file
Dic.dat,3529,7057,??????,inspection-text-partial,bango-file
Dic.dat,3530,7059,??????,inspection-text-partial,bango-file
Dic.dat,3531,7061,??????,inspection-text-partial,bango-file
Dic.dat,3532,7063,??????,inspection-text-partial,bango-file
Dic.dat,3533,7065,??불,inspection-text-partial,bango-file
Dic.dat,3534,7067,??불 ??,inspection-text-partial,bango-file
Dic.dat,3535,7069,??불 ??,inspection-text-partial,bango-file
Dic.dat,3536,7071,??불??,inspection-text-partial,bango-file
Dic.dat,3537,7073,??불??,inspection-text-partial,bango-file
Dic.dat,3538,7075,??붕,inspection-text-partial,bango-file
Dic.dat,3539,7077,????,inspection-text-partial,bango-file
Dic.dat,3540,7079,??뷩,inspection-text-partial,bango-file
Dic.dat,3541,7081,??브 ??,inspection-text-partial,bango-file
Dic.dat,3542,7083,??브??,inspection-text-partial,bango-file
Dic.dat,3543,7085,??브??,inspection-text-partial,bango-file
Dic.dat,3544,7087,??블,inspection-text-partial,bango-file
Dic.dat,3545,7089,??블 ??,inspection-text-partial,bango-file
Dic.dat,3546,7091,??블??,inspection-text-partial,bango-file
Dic.dat,3547,7093,??빠,inspection-text-partial,bango-file
Dic.dat,3548,7095,??빡,inspection-text-partial,bango-file
Dic.dat,3549,7097,??빨,inspection-text-partial,bango-file
Dic.dat,3550,7099,??<CIPHER_A5>�,inspection-text-partial,bango-file
Dic.dat,3551,7101,??뻘,inspection-text-partial,bango-file
Dic.dat,3552,7103,??????,inspection-text-partial,bango-file
Dic.dat,3553,7105,??<CIPHER_C7>�,inspection-text-partial,bango-file
Dic.dat,3554,7107,??<CIPHER_C7>�,inspection-text-partial,bango-file
Dic.dat,3555,7109,??뿔,inspection-text-partial,bango-file
Dic.dat,3556,7111,??쁠,inspection-text-partial,bango-file
Dic.dat,3557,7113,??알,inspection-text-partial,bango-file
Dic.dat,3558,7115,??앙 ??,inspection-text-partial,bango-file
Dic.dat,3559,7117,??앙 ??,inspection-text-partial,bango-file
Dic.dat,3560,7119,??앙 ??,inspection-text-partial,bango-file
Dic.dat,3561,7121,??앙 ??,inspection-text-partial,bango-file
Dic.dat,3562,7123,??앙??,inspection-text-partial,bango-file
Dic.dat,3563,7125,??앙??,inspection-text-partial,bango-file
Dic.dat,3564,7127,??앙??,inspection-text-partial,bango-file
Dic.dat,3565,7129,??앙??,inspection-text-partial,bango-file
Dic.dat,3566,7131,??양 ??,inspection-text-partial,bango-file
Dic.dat,3567,7133,??양 ??,inspection-text-partial,bango-file
Dic.dat,3568,7135,??양 ??,inspection-text-partial,bango-file
Dic.dat,3569,7137,??양 ??,inspection-text-partial,bango-file
Dic.dat,3570,7139,??양??,inspection-text-partial,bango-file
Dic.dat,3571,7141,??양??,inspection-text-partial,bango-file
Dic.dat,3572,7143,??양??,inspection-text-partial,bango-file
Dic.dat,3573,7145,??양??,inspection-text-partial,bango-file
Dic.dat,3574,7147,??이 ??,inspection-text-partial,bango-file
Dic.dat,3575,7149,??이??,inspection-text-partial,bango-file
Dic.dat,3576,7151,??이??,inspection-text-partial,bango-file
Dic.dat,3577,7153,??이??,inspection-text-partial,bango-file
Dic.dat,3578,7155,??이??,inspection-text-partial,bango-file
Dic.dat,3579,7157,??이??,inspection-text-partial,bango-file
Dic.dat,3580,7159,??이??,inspection-text-partial,bango-file
Dic.dat,3581,7161,??이부,inspection-text-partial,bango-file
Dic.dat,3582,7163,??이??,inspection-text-partial,bango-file
Dic.dat,3583,7165,??이??,inspection-text-partial,bango-file
Dic.dat,3584,7167,??이??,inspection-text-partial,bango-file
Dic.dat,3585,7169,??이??,inspection-text-partial,bango-file
Dic.dat,3586,7171,??이??,inspection-text-partial,bango-file
Dic.dat,3587,7173,??이??,inspection-text-partial,bango-file
Dic.dat,3588,7175,??입??,inspection-text-partial,bango-file
Dic.dat,3589,7177,??입??,inspection-text-partial,bango-file
Dic.dat,3590,7179,??잘,inspection-text-partial,bango-file
Dic.dat,3591,7181,??창,inspection-text-partial,bango-file
Dic.dat,3592,7183,??키,inspection-text-partial,bango-file
Dic.dat,3593,7185,??탱,inspection-text-partial,bango-file
Dic.dat,3594,7187,??텡,inspection-text-partial,bango-file
Dic.dat,3595,7189,??파,inspection-text-partial,bango-file
Dic.dat,3596,7191,??파??,inspection-text-partial,bango-file
Dic.dat,3597,7193,??팍,inspection-text-partial,bango-file
Dic.dat,3598,7195,??팏,inspection-text-partial,bango-file
Dic.dat,3599,7197,??팔,inspection-text-partial,bango-file
Dic.dat,3600,7199,??팔??,inspection-text-partial,bango-file
Dic.dat,3601,7201,??팕,inspection-text-partial,bango-file
Dic.dat,3602,7203,??팗,inspection-text-partial,bango-file
Dic.dat,3603,7205,??팞,inspection-text-partial,bango-file
Dic.dat,3604,7207,??팡,inspection-text-partial,bango-file
Dic.dat,3605,7209,??펄,inspection-text-partial,bango-file
Dic.dat,3606,7211,????,inspection-text-partial,bango-file
Dic.dat,3607,7213,??풍,inspection-text-partial,bango-file
Dic.dat,3608,7215,??필,inspection-text-partial,bango-file
Dic.dat,3609,7217,??할,inspection-text-partial,bango-file
Dic.dat,3610,7219,????,inspection-text-partial,bango-file
Dic.dat,3611,7221,??알,inspection-text-partial,bango-file
Dic.dat,3612,7223,??박,inspection-text-partial,bango-file
Dic.dat,3613,7225,??발,inspection-text-partial,bango-file
Dic.dat,3614,7227,??알,inspection-text-partial,bango-file
Dic.dat,3615,7229,??,inspection-text-partial,bango-file
Dic.dat,3616,7231,????,inspection-text-partial,bango-file
Dic.dat,3617,7233,????,inspection-text-partial,bango-file
Dic.dat,3618,7235,??????,inspection-text-partial,bango-file
Dic.dat,3619,7237,????끼,inspection-text-partial,bango-file
Dic.dat,3620,7239,??????,inspection-text-partial,bango-file
Dic.dat,3621,7241,????끼,inspection-text-partial,bango-file
Dic.dat,3622,7243,????,inspection-text-partial,bango-file
Dic.dat,3623,7245,????,inspection-text-partial,bango-file
Dic.dat,3624,7247,????,inspection-text-partial,bango-file
Dic.dat,3625,7249,????,inspection-text-partial,bango-file
Dic.dat,3626,7251,????????,inspection-text-partial,bango-file
Dic.dat,3627,7253,????구리,inspection-text-partial,bango-file
Dic.dat,3628,7255,????구??,inspection-text-partial,bango-file
Dic.dat,3629,7257,????,inspection-text-partial,bango-file
Dic.dat,3630,7259,??????,inspection-text-partial,bango-file
Dic.dat,3631,7261,??????,inspection-text-partial,bango-file
Dic.dat,3632,7263,??????,inspection-text-partial,bango-file
Dic.dat,3633,7265,????년,inspection-text-partial,bango-file
Dic.dat,3634,7267,????련,inspection-text-partial,bango-file
Dic.dat,3635,7269,????연,inspection-text-partial,bango-file
Dic.dat,3636,7271,????,inspection-text-partial,bango-file
Dic.dat,3637,7273,??????,inspection-text-partial,bango-file
Dic.dat,3638,7275,??????,inspection-text-partial,bango-file
Dic.dat,3639,7277,????련,inspection-text-partial,bango-file
Dic.dat,3640,7279,????연,inspection-text-partial,bango-file
Dic.dat,3641,7281,??,inspection-text-partial,bango-file
Dic.dat,3642,7283,??갓??,inspection-text-partial,bango-file
Dic.dat,3643,7285,??넘,inspection-text-partial,bango-file
Dic.dat,3644,7287,??년,inspection-text-partial,bango-file
Dic.dat,3645,7289,??놈,inspection-text-partial,bango-file
Dic.dat,3646,7291,??뇬,inspection-text-partial,bango-file
Dic.dat,3647,7293,??딱??,inspection-text-partial,bango-file
Dic.dat,3648,7295,??때??,inspection-text-partial,bango-file
Dic.dat,3649,7297,??때??,inspection-text-partial,bango-file
Dic.dat,3650,7299,??떼,inspection-text-partial,bango-file
Dic.dat,3651,7301,??떼 ??,inspection-text-partial,bango-file
Dic.dat,3652,7303,??떼??,inspection-text-partial,bango-file
Dic.dat,3653,7305,??물,inspection-text-partial,bango-file
Dic.dat,3654,7307,??밸,inspection-text-partial,bango-file
Dic.dat,3655,7309,??벌,inspection-text-partial,bango-file
Dic.dat,3656,7311,??보지,inspection-text-partial,bango-file
Dic.dat,3657,7313,??보지??,inspection-text-partial,bango-file
Dic.dat,3658,7315,??블,inspection-text-partial,bango-file
Dic.dat,3659,7317,??빡,inspection-text-partial,bango-file
Dic.dat,3660,7319,??빨,inspection-text-partial,bango-file
Dic.dat,3661,7321,??뻘,inspection-text-partial,bango-file
Dic.dat,3662,7323,??새,inspection-text-partial,bango-file
Dic.dat,3663,7325,??새??,inspection-text-partial,bango-file
Dic.dat,3664,7327,??새??,inspection-text-partial,bango-file
Dic.dat,3665,7329,??새??,inspection-text-partial,bango-file
Dic.dat,3666,7331,??새??,inspection-text-partial,bango-file
Dic.dat,3667,7333,??색??,inspection-text-partial,bango-file
Dic.dat,3668,7335,??색??,inspection-text-partial,bango-file
Dic.dat,3669,7337,??색??,inspection-text-partial,bango-file
Dic.dat,3670,7339,??샛??,inspection-text-partial,bango-file
Dic.dat,3671,7341,??생??,inspection-text-partial,bango-file
Dic.dat,3672,7343,??세,inspection-text-partial,bango-file
Dic.dat,3673,7345,??세??,inspection-text-partial,bango-file
Dic.dat,3674,7347,??세??,inspection-text-partial,bango-file
Dic.dat,3675,7349,??셋??루,inspection-text-partial,bango-file
Dic.dat,3676,7351,??쉐,inspection-text-partial,bango-file
Dic.dat,3677,7353,??쉐??,inspection-text-partial,bango-file
Dic.dat,3678,7355,??쉐??,inspection-text-partial,bango-file
Dic.dat,3679,7357,??쉑,inspection-text-partial,bango-file
Dic.dat,3680,7359,??쉑??,inspection-text-partial,bango-file
Dic.dat,3681,7361,??시??,inspection-text-partial,bango-file
Dic.dat,3682,7363,??쌔,inspection-text-partial,bango-file
Dic.dat,3683,7365,??쌔??,inspection-text-partial,bango-file
Dic.dat,3684,7367,??쌔??,inspection-text-partial,bango-file
Dic.dat,3685,7369,??쌔??,inspection-text-partial,bango-file
Dic.dat,3686,7371,??쌔??,inspection-text-partial,bango-file
Dic.dat,3687,7373,??쎄,inspection-text-partial,bango-file
Dic.dat,3688,7375,??쎄??,inspection-text-partial,bango-file
Dic.dat,3689,7377,??씨??,inspection-text-partial,bango-file
Dic.dat,3690,7379,??알,inspection-text-partial,bango-file
Dic.dat,3691,7381,??연,inspection-text-partial,bango-file
Dic.dat,3692,7383,??자지??,inspection-text-partial,bango-file
Dic.dat,3693,7385,??질,inspection-text-partial,bango-file
Dic.dat,3694,7387,??창,inspection-text-partial,bango-file
Dic.dat,3695,7389,??탱,inspection-text-partial,bango-file
Dic.dat,3696,7391,??탱 ????,inspection-text-partial,bango-file
Dic.dat,3697,7393,??탱 구리,inspection-text-partial,bango-file
Dic.dat,3698,7395,??탱????,inspection-text-partial,bango-file
Dic.dat,3699,7397,??탱구리,inspection-text-partial,bango-file
Dic.dat,3700,7399,??팔,inspection-text-partial,bango-file
Dic.dat,3701,7401,??팔 ??,inspection-text-partial,bango-file
Dic.dat,3702,7403,??팔 ??,inspection-text-partial,bango-file
Dic.dat,3703,7405,??팔 ??,inspection-text-partial,bango-file
Dic.dat,3704,7407,??팔??,inspection-text-partial,bango-file
Dic.dat,3705,7409,??팔??,inspection-text-partial,bango-file
Dic.dat,3706,7411,??팔??,inspection-text-partial,bango-file
Dic.dat,3707,7413,??펄,inspection-text-partial,bango-file
Dic.dat,3708,7415,????,inspection-text-partial,bango-file
Dic.dat,3709,7417,??할,inspection-text-partial,bango-file
Dic.dat,3710,7419,??할 ??,inspection-text-partial,bango-file
Dic.dat,3711,7421,??할 ??,inspection-text-partial,bango-file
Dic.dat,3712,7423,??할??,inspection-text-partial,bango-file
Dic.dat,3713,7425,??할??,inspection-text-partial,bango-file
Dic.dat,3714,7427,????,inspection-text-partial,bango-file
Dic.dat,3715,7429,????,inspection-text-partial,bango-file
Dic.dat,3716,7431,??끼,inspection-text-partial,bango-file
Dic.dat,3717,7433,??발,inspection-text-partial,bango-file
Dic.dat,3718,7435,??벌,inspection-text-partial,bango-file
Dic.dat,3719,7437,??뻘,inspection-text-partial,bango-file
Dic.dat,3720,7439,??퐁,inspection-text-partial,bango-file
Dic.dat,3721,7441,????,inspection-text-partial,bango-file
Dic.dat,3722,7443,??팔,inspection-text-partial,bango-file
Dic.dat,3723,7445,????,inspection-text-partial,bango-file
Dic.dat,3724,7447,????,inspection-text-partial,bango-file
Dic.dat,3725,7449,??년,inspection-text-partial,bango-file
Dic.dat,3726,7451,??팔,inspection-text-partial,bango-file
Dic.dat,3727,7453,????????,inspection-text-partial,bango-file
Dic.dat,3728,7455,??????,inspection-text-partial,bango-file
Dic.dat,3729,7457,????자,inspection-text-partial,bango-file
Dic.dat,3730,7459,????설,inspection-text-partial,bango-file
Dic.dat,3731,7461,????한??진,inspection-text-partial,bango-file
Dic.dat,3732,7463,??ㅏ ??ㅏ ??ㅣ,inspection-text-partial,bango-file
Dic.dat,3733,7465,??ㅏ 가 ??,inspection-text-partial,bango-file
Dic.dat,3734,7467,??ㅏ??ㅏ??ㅣ,inspection-text-partial,bango-file
Dic.dat,3735,7469,??ㅏ??ㅏ??,inspection-text-partial,bango-file
Dic.dat,3736,7471,??ㅏ가??,inspection-text-partial,bango-file
Dic.dat,3737,7473,??ㅐ ??,inspection-text-partial,bango-file
Dic.dat,3738,7475,??ㅐ ??ㅣ,inspection-text-partial,bango-file
Dic.dat,3739,7477,??ㅐ ??ㅣ,inspection-text-partial,bango-file
Dic.dat,3740,7479,??ㅐ ??,inspection-text-partial,bango-file
Dic.dat,3741,7481,??ㅐ??,inspection-text-partial,bango-file
Dic.dat,3742,7483,??ㅐ??ㅣ,inspection-text-partial,bango-file
Dic.dat,3743,7485,??ㅐ??,inspection-text-partial,bango-file
Dic.dat,3744,7487,??ㅐ??ㅣ,inspection-text-partial,bango-file
Dic.dat,3745,7489,??ㅐ??,inspection-text-partial,bango-file
Dic.dat,3746,7491,??ㅐ??ㅏ,inspection-text-partial,bango-file
Dic.dat,3747,7493,??ㅐ??,inspection-text-partial,bango-file
Dic.dat,3748,7495,??ㅔ ??ㅣ,inspection-text-partial,bango-file
Dic.dat,3749,7497,??ㅔ??ㅣ,inspection-text-partial,bango-file
Dic.dat,3750,7499,??ㅔ??,inspection-text-partial,bango-file
Dic.dat,3751,7501,??동,inspection-text-partial,bango-file
Dic.dat,3752,7503,??,inspection-text-partial,bango-file
Dic.dat,3753,7505,??가 ??,inspection-text-partial,bango-file
Dic.dat,3754,7507,??가??,inspection-text-partial,bango-file
Dic.dat,3755,7509,????,inspection-text-partial,bango-file
Dic.dat,3756,7511,??????,inspection-text-partial,bango-file
Dic.dat,3757,7513,??굴창,inspection-text-partial,bango-file
Dic.dat,3758,7515,????,inspection-text-partial,bango-file
Dic.dat,3759,7517,??ㄱ??리,inspection-text-partial,bango-file
